Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
김민기,박광온,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김영진,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김진표,박광온,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김태년,박광온,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김해영,박광온,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박광온,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Representative,Co-Sponsor
박광온,송갑석,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
박광온,전현희,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김부겸,김영춘,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영춘,김정호,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,김철민,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,김현권,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김영춘,민홍철,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,박홍근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,신창현,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,윤준호,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,윤호중,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,이상헌,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,이찬열,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,장정숙,더불어민주당,국민의당,3선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김영춘,정동영,더불어민주당,국민의당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,정세균,더불어민주당,더불어민주당,3선,6선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,정인화,더불어민주당,국민의당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김부겸,김영춘,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영춘,김정호,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,김철민,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,김현권,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김영춘,민홍철,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Representative,Co-Sponsor
김영춘,송갑석,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,신창현,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,윤준호,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,윤호중,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,이상헌,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,이찬열,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,장정숙,더불어민주당,국민의당,3선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김영춘,전재수,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,정세균,더불어민주당,더불어민주당,3선,6선,지역구,지역구,남,남,Representative,Co-Sponsor
김영춘,정인화,더불어민주당,국민의당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김상희,서영교,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김철민,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
맹성규,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
서영교,신창현,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤일규,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤준호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,정재호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,제윤경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
김상희,서영교,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김철민,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
맹성규,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
서영교,신창현,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤일규,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤준호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,정재호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,제윤경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
김상희,서영교,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김철민,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
맹성규,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
서영교,신창현,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤일규,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤준호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,정재호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,제윤경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
김상희,서영교,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김철민,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
맹성규,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
서영교,신창현,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤일규,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤준호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,정재호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,제윤경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
김상희,서영교,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김철민,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
맹성규,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
서영교,신창현,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤일규,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤준호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,정재호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,제윤경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
김상희,서영교,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김철민,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
맹성규,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
서영교,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
서영교,신창현,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤일규,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,윤준호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,정재호,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Representative,Co-Sponsor
서영교,제윤경,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Representative,Co-Sponsor
강병원,김정우,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
강창일,김정우,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김경협,김정우,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김두관,김정우,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영진,김정우,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,김정호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김정우,송영길,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김정우,이개호,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김정우,이원욱,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김정우,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Representative,Co-Sponsor
