Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
정갑윤,신상진,자유한국당,자유한국당,5선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
정성호,신상진,더불어민주당,자유한국당,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
정우택,신상진,자유한국당,자유한국당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
최도자,신상진,국민의당,자유한국당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
강길부,이종구,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강석호,이종구,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
권성동,이종구,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김무성,이종구,자유한국당,자유한국당,6선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영우,이종구,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김재경,이종구,자유한국당,자유한국당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박성중,이종구,자유한국당,자유한국당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이은재,이종구,자유한국당,자유한국당,재선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
이진복,이종구,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
장제원,이종구,무소속,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
주호영,이종구,무소속,자유한국당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
홍일표,이종구,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
홍철호,이종구,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강훈식,안호영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김상희,안호영,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
김현권,안호영,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
송영길,안호영,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,안호영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이석현,안호영,더불어민주당,더불어민주당,6선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이용호,안호영,국민의당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이원욱,안호영,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
임종성,안호영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
전현희,안호영,더불어민주당,더불어민주당,재선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
제윤경,안호영,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
최인호,안호영,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김석기,박인숙,자유한국당,자유한국당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김성원,박인숙,자유한국당,자유한국당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김종회,박인숙,국민의당,자유한국당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
유승민,박인숙,무소속,자유한국당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
이명수,박인숙,자유한국당,자유한국당,3선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
정동영,박인숙,국민의당,자유한국당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
정병국,박인숙,자유한국당,자유한국당,5선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
지상욱,박인숙,자유한국당,자유한국당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
하태경,박인숙,자유한국당,자유한국당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
강병원,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김병욱,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김정우,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박정,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박찬대,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서형수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
신창현,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
유동수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤관석,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이정미,송옥주,정의당,더불어민주당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
전혜숙,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
한정애,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
홍영표,송옥주,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
강병원,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김병욱,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김정우,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박정,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박찬대,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서형수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
신창현,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
유동수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤관석,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이용득,송옥주,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
이정미,송옥주,정의당,더불어민주당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
전혜숙,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
한정애,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
홍영표,송옥주,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
강병원,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김병욱,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김정우,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박정,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박찬대,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서형수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
신창현,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
유동수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤관석,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이정미,송옥주,정의당,더불어민주당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
전혜숙,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
한정애,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
홍영표,송옥주,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
강병원,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김병욱,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박정,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박찬대,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
서형수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
신창현,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
유동수,송옥주,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤관석,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이용득,송옥주,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
이정미,송옥주,정의당,더불어민주당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
전혜숙,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
한정애,송옥주,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
홍영표,송옥주,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
강병원,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
김성수,백혜련,더불어민주당,더불어민주당,초선,초선,비례대표,지역구,남,여,Co-Sponsor,Representative
김영호,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
민홍철,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박광온,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박정,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
박찬대,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
신창현,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
윤관석,백혜련,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
이종걸,백혜련,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
임종성,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Co-Sponsor,Representative
