Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
서영교,황정아,더불어민주당,더불어민주당,4선,초선,지역구,지역구,여,여,Co-Sponsor,Representative
박덕흠,이종배,국민의힘,국민의힘,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
성일종,이종배,국민의힘,국민의힘,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
강승규,이종배,국민의힘,국민의힘,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이성권,이종배,국민의힘,국민의힘,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김성원,이종배,국민의힘,국민의힘,3선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김형동,이종배,국민의힘,국민의힘,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김재섭,이종배,국민의힘,국민의힘,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
엄태영,이종배,국민의힘,국민의힘,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
조배숙,이종배,국민의힘,국민의힘,5선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
이준석,이종배,개혁신당,국민의힘,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,이종배,국민의힘,국민의힘,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김태년,황명선,더불어민주당,더불어민주당,5선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박희승,황명선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
장철민,황명선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
전현희,황명선,더불어민주당,더불어민주당,3선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
민병덕,황명선,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김남근,황명선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
맹성규,황명선,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박용갑,황명선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
황정아,황명선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
차지호,황명선,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
조인철,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
소병훈,서삼석,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
전재수,서삼석,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
문대림,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이병진,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이원택,서삼석,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김동아,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
안도걸,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
문금주,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이개호,서삼석,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
허영,서삼석,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강훈식,서삼석,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
조계원,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
황명선,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
서미화,서삼석,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
임미애,서삼석,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
박희승,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
오세희,서삼석,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
장종태,서삼석,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김영배,서삼석,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
신정훈,서삼석,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
임호선,서삼석,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김교흥,서삼석,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
주철현,서삼석,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
전종덕,서삼석,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
서영교,서삼석,더불어민주당,더불어민주당,4선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
한창민,장철민,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
민병덕,장철민,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
복기왕,장철민,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
위성락,장철민,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
이용우,장철민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
황명선,장철민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
한병도,장철민,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
채현일,장철민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
황정아,장철민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
박희승,장철민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이재관,장철민,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김교흥,장철민,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김한규,장철민,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강선우,장철민,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
주철현,이원택,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김성환,이원택,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
신영대,이원택,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,이원택,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김윤,이원택,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
문대림,이원택,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서미화,이원택,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
조인철,이원택,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박희승,이원택,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
허성무,이원택,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박상혁,이원택,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍배,박주민,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
조국,박주민,조국혁신당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
김남근,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
남인순,박주민,더불어민주당,더불어민주당,4선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
박지원,박주민,더불어민주당,더불어민주당,5선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이용우,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
문금주,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이광희,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박해철,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이용선,박주민,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,박주민,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
정진욱,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
민형배,박주민,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이기헌,이인영,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍배,이인영,더불어민주당,더불어민주당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
박상혁,이인영,더불어민주당,더불어민주당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
한정애,이인영,더불어민주당,더불어민주당,4선,5선,지역구,지역구,여,남,Co-Sponsor,Representative
이정문,이인영,더불어민주당,더불어민주당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,이인영,더불어민주당,더불어민주당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
전진숙,이인영,더불어민주당,더불어민주당,초선,5선,지역구,지역구,여,남,Co-Sponsor,Representative
김영진,이인영,더불어민주당,더불어민주당,3선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
백승아,이인영,더불어민주당,더불어민주당,초선,5선,비례대표,지역구,여,남,Co-Sponsor,Representative
이연희,이인영,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김성회,이인영,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍배,박주민,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
조국,박주민,조국혁신당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
위성곤,박주민,더불어민주당,더불어민주당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김윤,박주민,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
박수현,박주민,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
강준현,박주민,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
박희승,박주민,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
임미애,박주민,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
